t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
75300,2,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75360,2,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75420,2,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75480,2,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75540,2,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75600,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75660,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75720,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75780,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75840,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75900,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
75960,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76020,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76080,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76140,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76200,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76260,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76320,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76380,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76440,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76500,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76560,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76620,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76680,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76740,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76800,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76860,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76920,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
76980,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77040,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77100,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77160,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77220,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77280,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77340,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77400,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77460,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77520,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77580,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77640,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77700,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77760,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77820,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77880,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
77940,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78000,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78060,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78120,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78180,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78240,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78300,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78360,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78420,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78480,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78540,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78600,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78660,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78720,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78780,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78840,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78900,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
78960,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79020,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79080,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79140,3,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79200,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79260,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79320,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79380,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79440,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79500,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79560,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79620,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79680,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79740,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79800,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79860,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79920,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
79980,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80040,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80100,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80160,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80220,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80280,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80340,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80400,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80460,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80520,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80580,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80640,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80700,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80760,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80820,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80880,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
80940,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
81000,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
81060,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
81120,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
81180,4,518.5,600.0,518.5,518.5,0.0,152.75,28.525,124.225,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,0.0,52.0,119.0,119.0,0.0,42.25,5.774999999999999,36.475,76.5,76.5,0.0,35.75,0.0,35.75
